temperature, rainfall, humudity, yeild_apples
77.00 90.00 68.00 461.00
23.00 67.00 22.00 223.00
20.00 41.00 88.00 366.00
67.00 67.00 58.00 375.00
81.00 81.00 85.00 498.00
65.00 33.00 89.00 398.00
59.00 48.00 60.00 335.00
92.00 29.00 71.00 363.00
33.00 61.00 66.00 353.00
95.00 70.00 68.00 439.00
20.00 75.00 54.00 332.00
99.00 23.00 52.00 301.00
56.00 97.00 74.00 472.00
48.00 24.00 60.00 276.00
82.00 33.00 78.00 382.00
70.00 89.00 73.00 467.00
68.00 41.00 71.00 363.00
40.00 73.00 41.00 309.00
43.00 32.00 62.00 293.00
52.00 22.00 71.00 309.00
57.00 53.00 53.00 322.00
42.00 82.00 47.00 347.00
60.00 46.00 85.00 407.00
74.00 49.00 39.00 289.00
81.00 90.00 66.00 459.00
90.00 93.00 21.00 339.00
65.00 23.00 73.00 330.00
99.00 34.00 28.00 251.00
35.00 48.00 35.00 236.00
29.00 71.00 21.00 234.00
84.00 61.00 75.00 431.00
89.00 76.00 22.00 307.00
28.00 60.00 62.00 334.00
78.00 67.00 75.00 437.00
37.00 83.00 22.00 269.00
85.00 77.00 92.00 515.00
89.00 25.00 72.00 355.00
91.00 30.00 71.00 364.00
26.00 28.00 58.00 256.00
89.00 62.00 61.00 396.00
98.00 100.00 54.00 460.00
34.00 63.00 41.00 283.00
37.00 80.00 58.00 371.00
32.00 42.00 70.00 326.00
62.00 94.00 45.00 385.00
45.00 48.00 23.00 210.00
49.00 50.00 29.00 236.00
70.00 86.00 55.00 407.00
46.00 56.00 41.00 281.00
61.00 28.00 83.00 366.00
78.00 92.00 89.00 529.00
45.00 76.00 99.00 494.00
32.00 20.00 100.00 372.00
65.00 91.00 79.00 484.00
77.00 56.00 57.00 360.00
63.00 75.00 30.00 303.00
59.00 22.00 97.00 394.00
24.00 31.00 54.00 248.00
92.00 85.00 86.00 520.00
74.00 95.00 70.00 474.00
72.00 97.00 49.00 413.00
21.00 37.00 35.00 200.00
96.00 82.00 87.00 521.00
66.00 90.00 44.00 378.00
66.00 28.00 76.00 350.00
91.00 26.00 80.00 383.00
77.00 75.00 70.00 437.00
35.00 69.00 50.00 323.00
77.00 46.00 61.00 352.00
44.00 54.00 84.00 404.00
50.00 80.00 52.00 366.00
62.00 88.00 23.00 307.00
86.00 80.00 38.00 360.00
32.00 52.00 42.00 262.00
56.00 25.00 24.00 178.00
27.00 81.00 85.00 444.00
25.00 20.00 41.00 188.00
58.00 45.00 55.00 313.00
72.00 56.00 58.00 358.00
72.00 74.00 93.00 499.00
86.00 99.00 46.00 422.00
48.00 22.00 100.00 392.00
87.00 85.00 28.00 341.00
37.00 27.00 86.00 349.00
75.00 49.00 54.00 335.00
23.00 81.00 93.00 464.00
28.00 72.00 99.00 469.00
53.00 68.00 99.00 486.00
35.00 48.00 35.00 236.00
28.00 79.00 50.00 336.00
52.00 55.00 41.00 285.00
66.00 67.00 22.00 266.00
72.00 38.00 34.00 250.00
26.00 64.00 90.00 424.00
41.00 60.00 29.00 248.00
76.00 58.00 49.00 339.00
89.00 71.00 93.00 510.00
59.00 71.00 54.00 363.00
22.00 57.00 94.00 418.00
99.00 59.00 32.00 313.00
73.00 47.00 66.00 365.00
51.00 64.00 69.00 386.00
71.00 49.00 34.00 271.00
31.00 27.00 22.00 151.00
20.00 93.00 40.00 326.00
55.00 22.00 42.00 225.00
87.00 70.00 78.00 461.00
35.00 30.00 41.00 218.00
53.00 82.00 47.00 358.00
83.00 40.00 31.00 256.00
60.00 50.00 81.00 403.00
74.00 82.00 92.00 514.00
62.00 79.00 67.00 421.00
76.00 31.00 60.00 318.00
80.00 69.00 39.00 335.00
29.00 29.00 55.00 252.00
32.00 82.00 21.00 259.00
22.00 48.00 86.00 376.00
82.00 47.00 56.00 344.00
83.00 97.00 69.00 484.00
98.00 20.00 66.00 336.00
66.00 60.00 82.00 432.00
33.00 41.00 28.00 199.00
68.00 86.00 80.00 480.00
64.00 33.00 79.00 367.00
24.00 21.00 71.00 279.00
83.00 49.00 56.00 349.00
23.00 61.00 34.00 247.00
76.00 84.00 73.00 463.00
75.00 65.00 62.00 391.00
50.00 89.00 51.00 381.00
50.00 63.00 37.00 287.00
47.00 90.00 21.00 290.00
27.00 70.00 52.00 323.00
63.00 66.00 90.00 465.00
35.00 94.00 84.00 475.00
62.00 76.00 31.00 307.00
35.00 52.00 21.00 202.00
35.00 32.00 69.00 306.00
69.00 52.00 98.00 467.00
20.00 47.00 42.00 240.00
73.00 52.00 42.00 303.00
23.00 53.00 69.00 336.00
71.00 44.00 66.00 357.00
75.00 49.00 78.00 407.00
78.00 77.00 53.00 391.00
89.00 63.00 27.00 296.00
78.00 35.00 58.00 322.00
49.00 85.00 96.00 507.00
93.00 34.00 57.00 332.00
93.00 39.00 78.00 405.00
93.00 92.00 42.00 403.00
96.00 95.00 28.00 370.00
31.00 65.00 46.00 299.00
76.00 52.00 54.00 342.00
38.00 96.00 50.00 380.00
39.00 61.00 31.00 254.00
27.00 98.00 27.00 304.00
85.00 59.00 56.00 371.00
50.00 42.00 95.00 419.00
26.00 100.00 97.00 517.00
50.00 82.00 51.00 367.00
32.00 53.00 89.00 405.00
93.00 43.00 66.00 377.00
95.00 63.00 22.00 287.00
29.00 61.00 78.00 385.00
91.00 93.00 69.00 484.00
21.00 58.00 29.00 224.00
40.00 67.00 28.00 258.00
61.00 74.00 57.00 380.00
31.00 65.00 75.00 386.00
62.00 39.00 85.00 395.00
61.00 89.00 44.00 371.00
38.00 94.00 67.00 427.00
54.00 85.00 35.00 329.00
99.00 26.00 75.00 376.00
88.00 85.00 97.00 549.00
21.00 100.00 81.00 464.00
84.00 24.00 55.00 297.00
54.00 35.00 97.00 415.00
75.00 52.00 72.00 395.00
93.00 83.00 40.00 379.00
87.00 72.00 87.00 492.00
42.00 48.00 44.00 270.00
42.00 95.00 32.00 328.00
50.00 88.00 24.00 298.00
46.00 84.00 77.00 445.00
20.00 66.00 67.00 353.00
55.00 89.00 41.00 356.00
87.00 25.00 32.00 233.00
43.00 67.00 34.00 279.00
66.00 49.00 54.00 326.00
94.00 52.00 80.00 438.00
77.00 90.00 47.00 398.00
68.00 27.00 20.00 182.00
64.00 82.00 37.00 339.00
83.00 88.00 71.00 472.00
86.00 89.00 30.00 354.00
82.00 77.00 27.00 317.00
92.00 89.00 52.00 426.00
64.00 65.00 98.00 488.00
73.00 93.00 81.00 502.00
32.00 95.00 86.00 480.00
56.00 91.00 72.00 454.00
97.00 100.00 36.00 405.00
54.00 78.00 99.00 507.00
52.00 81.00 69.00 421.00
27.00 92.00 50.00 361.00
22.00 65.00 54.00 314.00
35.00 32.00 62.00 285.00
40.00 83.00 98.00 500.00
57.00 55.00 68.00 371.00
50.00 100.00 46.00 388.00
84.00 55.00 48.00 338.00
91.00 67.00 65.00 420.00
50.00 88.00 21.00 289.00
94.00 93.00 68.00 484.00
82.00 22.00 47.00 267.00
92.00 79.00 61.00 433.00
81.00 85.00 84.00 503.00
88.00 88.00 41.00 387.00
44.00 100.00 78.00 478.00
96.00 35.00 77.00 397.00
75.00 56.00 83.00 436.00
91.00 97.00 75.00 510.00
77.00 87.00 75.00 476.00
75.00 97.00 64.00 461.00
31.00 21.00 45.00 208.00
51.00 49.00 43.00 278.00
69.00 78.00 93.00 504.00
40.00 28.00 97.00 387.00
66.00 62.00 32.00 286.00
36.00 88.00 74.00 434.00
22.00 63.00 44.00 280.00
32.00 69.00 71.00 383.00
48.00 48.00 45.00 279.00
68.00 39.00 93.00 425.00
95.00 89.00 75.00 498.00
28.00 77.00 60.00 362.00
85.00 35.00 48.00 299.00
47.00 79.00 83.00 454.00
30.00 79.00 54.00 350.00
93.00 40.00 75.00 398.00
93.00 42.00 64.00 369.00
98.00 54.00 59.00 383.00
50.00 52.00 89.00 421.00
64.00 41.00 27.00 227.00
88.00 96.00 73.00 499.00
51.00 27.00 57.00 276.00
52.00 90.00 95.00 517.00
32.00 35.00 32.00 198.00
43.00 99.00 35.00 346.00
31.00 90.00 39.00 328.00
71.00 35.00 89.00 408.00
50.00 23.00 40.00 216.00
54.00 86.00 63.00 415.00
99.00 86.00 39.00 388.00
59.00 25.00 25.00 184.00
70.00 25.00 61.00 303.00
100.00 79.00 53.00 417.00
87.00 72.00 44.00 363.00
41.00 49.00 91.00 412.00
58.00 64.00 68.00 390.00
81.00 71.00 68.00 427.00
32.00 92.00 40.00 336.00
60.00 98.00 79.00 493.00
64.00 84.00 97.00 523.00
96.00 95.00 44.00 418.00
27.00 39.00 23.00 174.00
59.00 87.00 52.00 389.00
85.00 68.00 97.00 512.00
78.00 44.00 22.00 232.00
25.00 93.00 42.00 337.00
30.00 49.00 46.00 266.00
26.00 83.00 71.00 405.00
67.00 40.00 98.00 441.00
39.00 58.00 29.00 242.00
44.00 56.00 22.00 222.00
53.00 20.00 68.00 297.00
25.00 32.00 20.00 149.00
23.00 59.00 92.00 417.00
40.00 82.00 96.00 492.00
54.00 66.00 26.00 264.00
81.00 48.00 32.00 273.00
32.00 68.00 33.00 267.00
65.00 69.00 56.00 371.00
85.00 100.00 52.00 441.00
70.00 23.00 77.00 347.00
59.00 57.00 60.00 353.00
70.00 45.00 89.00 427.00
92.00 66.00 36.00 332.00
99.00 79.00 87.00 518.00
80.00 88.00 71.00 469.00
60.00 86.00 20.00 292.00
95.00 59.00 74.00 435.00
87.00 56.00 74.00 421.00
24.00 56.00 44.00 268.00
58.00 50.00 95.00 443.00
70.00 66.00 73.00 421.00
86.00 76.00 62.00 424.00
20.00 46.00 45.00 247.00
44.00 24.00 70.00 302.00
20.00 90.00 93.00 479.00
73.00 35.00 87.00 404.00
23.00 49.00 39.00 238.00
49.00 41.00 81.00 374.00
53.00 63.00 79.00 416.00
89.00 80.00 20.00 309.00
70.00 44.00 52.00 314.00
37.00 66.00 71.00 382.00
35.00 37.00 22.00 175.00
64.00 34.00 61.00 315.00
73.00 64.00 47.00 342.00
31.00 67.00 82.00 411.00
40.00 49.00 31.00 231.00
62.00 52.00 95.00 451.00
35.00 24.00 31.00 176.00
32.00 95.00 49.00 369.00
33.00 83.00 70.00 409.00
73.00 73.00 69.00 426.00
72.00 65.00 25.00 277.00
24.00 28.00 73.00 299.00
54.00 21.00 52.00 252.00
98.00 38.00 42.00 300.00
44.00 79.00 78.00 436.00
72.00 59.00 75.00 415.00
93.00 58.00 48.00 353.00
53.00 67.00 48.00 331.00
74.00 43.00 55.00 325.00
96.00 36.00 73.00 387.00
87.00 64.00 48.00 359.00
27.00 100.00 43.00 356.00
61.00 71.00 80.00 443.00
57.00 94.00 76.00 473.00
76.00 30.00 62.00 322.00
24.00 37.00 56.00 266.00
86.00 33.00 100.00 452.00
77.00 38.00 25.00 228.00
76.00 59.00 32.00 290.00
87.00 42.00 41.00 294.00
28.00 84.00 67.00 397.00
79.00 54.00 46.00 325.00
40.00 35.00 53.00 269.00
85.00 100.00 36.00 393.00
83.00 55.00 26.00 271.00
22.00 81.00 23.00 253.00
57.00 38.00 85.00 388.00
88.00 43.00 36.00 282.00
55.00 80.00 25.00 290.00
66.00 53.00 94.00 454.00
57.00 58.00 53.00 332.00
94.00 59.00 32.00 308.00
74.00 97.00 55.00 433.00
31.00 55.00 52.00 297.00
56.00 66.00 28.00 272.00
80.00 41.00 52.00 318.00
60.00 54.00 74.00 390.00
68.00 47.00 68.00 366.00
75.00 34.00 46.00 281.00
77.00 81.00 66.00 437.00
26.00 21.00 98.00 362.00
72.00 41.00 79.00 391.00
69.00 30.00 39.00 246.00
48.00 93.00 39.00 351.00
43.00 88.00 30.00 309.00
35.00 93.00 91.00 494.00
24.00 27.00 85.00 333.00
65.00 94.00 40.00 373.00
62.00 89.00 38.00 354.00
58.00 22.00 99.00 399.00
48.00 66.00 31.00 273.00
75.00 54.00 30.00 273.00
55.00 42.00 82.00 385.00
20.00 74.00 24.00 240.00
98.00 47.00 29.00 279.00
80.00 34.00 92.00 424.00
48.00 33.00 96.00 402.00
60.00 94.00 30.00 338.00
62.00 47.00 36.00 264.00
46.00 63.00 70.00 382.00
66.00 97.00 62.00 446.00
89.00 86.00 46.00 399.00
34.00 68.00 21.00 233.00
79.00 72.00 59.00 400.00
63.00 23.00 93.00 388.00
81.00 29.00 45.00 274.00
95.00 93.00 77.00 512.00
84.00 85.00 70.00 464.00
82.00 37.00 86.00 414.00
29.00 51.00 21.00 194.00
23.00 40.00 82.00 349.00
42.00 33.00 73.00 327.00
29.00 38.00 55.00 270.00
42.00 28.00 94.00 380.00
89.00 21.00 20.00 191.00
88.00 67.00 65.00 417.00
62.00 52.00 72.00 382.00
81.00 42.00 71.00 378.00
88.00 58.00 72.00 420.00
42.00 42.00 99.00 423.00
23.00 60.00 63.00 332.00
89.00 87.00 76.00 491.00
97.00 75.00 80.00 487.00
44.00 82.00 33.00 307.00
70.00 45.00 82.00 406.00
42.00 26.00 68.00 298.00
21.00 46.00 44.00 245.00
53.00 57.00 86.00 425.00
70.00 28.00 55.00 291.00
68.00 82.00 48.00 376.00
56.00 66.00 68.00 392.00
69.00 94.00 50.00 407.00
30.00 22.00 83.00 323.00
78.00 84.00 74.00 468.00
34.00 79.00 93.00 471.00
58.00 50.00 76.00 386.00
75.00 27.00 35.00 234.00
28.00 46.00 64.00 312.00
80.00 52.00 35.00 289.00
98.00 63.00 73.00 443.00
42.00 34.00 54.00 272.00
26.00 59.00 98.00 438.00
97.00 83.00 72.00 479.00
100.00 56.00 56.00 380.00
23.00 49.00 24.00 193.00
55.00 93.00 65.00 436.00
48.00 54.00 55.00 321.00
72.00 72.00 74.00 438.00
29.00 64.00 47.00 298.00
53.00 93.00 50.00 389.00
37.00 22.00 60.00 261.00
20.00 45.00 70.00 320.00
86.00 27.00 87.00 401.00
52.00 78.00 96.00 496.00
40.00 40.00 32.00 216.00
29.00 24.00 36.00 185.00
71.00 35.00 89.00 408.00
79.00 82.00 53.00 402.00
64.00 39.00 80.00 382.00
71.00 46.00 51.00 316.00
38.00 77.00 48.00 336.00
81.00 24.00 95.00 414.00
34.00 26.00 57.00 257.00
28.00 30.00 30.00 178.00
76.00 50.00 82.00 422.00
95.00 21.00 87.00 398.00
92.00 71.00 38.00 348.00
24.00 89.00 57.00 373.00
50.00 78.00 81.00 449.00
59.00 54.00 73.00 386.00
91.00 36.00 64.00 355.00
34.00 58.00 95.00 435.00
49.00 56.00 35.00 266.00
33.00 50.00 79.00 370.00
83.00 81.00 32.00 341.00
79.00 77.00 27.00 314.00
95.00 55.00 23.00 274.00
44.00 22.00 80.00 328.00
62.00 93.00 89.00 515.00
33.00 74.00 42.00 307.00
80.00 49.00 84.00 430.00
45.00 83.00 86.00 469.00
71.00 61.00 67.00 394.00
67.00 89.00 23.00 314.00
99.00 39.00 64.00 369.00
74.00 90.00 82.00 500.00
38.00 99.00 20.00 296.00
73.00 100.00 97.00 564.00
59.00 51.00 88.00 425.00
79.00 38.00 39.00 272.00
98.00 24.00 54.00 308.00
24.00 37.00 68.00 302.00
69.00 71.00 58.00 385.00
57.00 23.00 75.00 328.00
88.00 71.00 51.00 383.00
87.00 63.00 64.00 405.00
21.00 32.00 71.00 298.00
84.00 28.00 49.00 287.00
76.00 85.00 60.00 426.00
65.00 61.00 40.00 307.00
89.00 36.00 43.00 290.00
31.00 60.00 85.00 406.00
23.00 46.00 24.00 187.00
57.00 91.00 86.00 497.00
49.00 88.00 49.00 372.00
44.00 45.00 49.00 281.00
84.00 34.00 73.00 371.00
65.00 79.00 98.00 517.00
26.00 42.00 75.00 335.00
95.00 34.00 34.00 265.00
85.00 44.00 80.00 413.00
56.00 26.00 88.00 372.00
64.00 22.00 89.00 375.00
65.00 40.00 100.00 445.00
26.00 57.00 85.00 395.00
56.00 81.00 64.00 410.00
80.00 28.00 98.00 430.00
86.00 62.00 92.00 486.00
87.00 81.00 59.00 426.00
78.00 78.00 38.00 348.00
73.00 91.00 74.00 477.00
44.00 35.00 75.00 339.00
25.00 74.00 36.00 281.00
71.00 20.00 83.00 360.00
82.00 80.00 24.00 314.00
77.00 93.00 88.00 527.00
95.00 24.00 59.00 320.00
46.00 40.00 60.00 306.00
59.00 91.00 70.00 451.00
77.00 37.00 47.00 292.00
79.00 48.00 91.00 448.00
91.00 83.00 35.00 362.00
68.00 90.00 28.00 332.00
47.00 64.00 97.00 466.00
57.00 82.00 35.00 326.00
21.00 51.00 21.00 186.00
60.00 48.00 30.00 246.00
98.00 75.00 33.00 347.00
65.00 66.00 100.00 497.00
83.00 34.00 82.00 397.00
86.00 72.00 75.00 455.00
68.00 27.00 23.00 191.00
58.00 58.00 81.00 417.00
76.00 43.00 94.00 444.00
34.00 92.00 29.00 305.00
68.00 47.00 45.00 297.00
86.00 75.00 91.00 509.00
76.00 43.00 69.00 369.00
28.00 55.00 49.00 285.00
29.00 24.00 33.00 176.00
33.00 56.00 44.00 277.00
51.00 46.00 92.00 419.00
87.00 40.00 86.00 425.00
21.00 74.00 52.00 325.00
48.00 24.00 92.00 372.00
63.00 63.00 32.00 285.00
31.00 53.00 96.00 425.00
23.00 31.00 100.00 385.00
28.00 51.00 31.00 223.00
66.00 35.00 73.00 355.00
72.00 92.00 92.00 532.00
38.00 49.00 79.00 373.00
24.00 65.00 54.00 316.00
59.00 37.00 98.00 427.00
33.00 76.00 90.00 455.00
73.00 45.00 79.00 400.00
46.00 83.00 34.00 314.00
44.00 39.00 43.00 251.00
86.00 95.00 80.00 516.00
29.00 86.00 94.00 483.00
62.00 30.00 20.00 182.00
68.00 59.00 45.00 321.00
96.00 44.00 84.00 436.00
44.00 91.00 73.00 445.00
57.00 92.00 47.00 382.00
68.00 62.00 98.00 486.00
29.00 84.00 73.00 416.00
33.00 76.00 28.00 269.00
38.00 24.00 79.00 323.00
90.00 29.00 61.00 331.00
86.00 63.00 40.00 332.00
34.00 41.00 30.00 206.00
58.00 75.00 82.00 454.00
89.00 76.00 42.00 367.00
72.00 99.00 62.00 456.00
67.00 41.00 84.00 401.00
56.00 63.00 89.00 449.00
58.00 38.00 45.00 269.00
39.00 58.00 34.00 257.00
90.00 23.00 89.00 403.00
63.00 28.00 63.00 308.00
94.00 32.00 35.00 263.00
83.00 22.00 79.00 364.00
83.00 89.00 62.00 447.00
31.00 74.00 76.00 407.00
30.00 54.00 36.00 246.00
84.00 21.00 56.00 294.00
82.00 97.00 72.00 492.00
37.00 37.00 42.00 237.00
47.00 41.00 44.00 261.00
44.00 85.00 95.00 499.00
46.00 51.00 72.00 364.00
41.00 61.00 83.00 412.00
63.00 89.00 41.00 364.00
73.00 53.00 53.00 338.00
37.00 85.00 56.00 375.00
76.00 83.00 55.00 407.00
58.00 69.00 53.00 355.00
71.00 38.00 66.00 345.00
67.00 71.00 99.00 506.00
37.00 38.00 79.00 350.00
53.00 52.00 38.00 271.00
32.00 48.00 24.00 200.00
39.00 84.00 99.00 504.00
87.00 48.00 27.00 264.00
60.00 58.00 20.00 236.00
45.00 25.00 99.00 392.00
72.00 75.00 51.00 375.00
89.00 79.00 40.00 367.00
89.00 75.00 27.00 320.00
69.00 26.00 88.00 385.00
59.00 83.00 28.00 309.00
25.00 50.00 23.00 194.00
78.00 66.00 38.00 324.00
77.00 56.00 71.00 402.00
69.00 56.00 71.00 394.00
44.00 56.00 83.00 405.00
89.00 73.00 68.00 439.00
25.00 97.00 72.00 435.00
50.00 44.00 66.00 336.00
43.00 100.00 87.00 504.00
76.00 53.00 85.00 437.00
69.00 66.00 22.00 267.00
79.00 60.00 60.00 379.00
23.00 87.00 63.00 386.00
67.00 54.00 30.00 265.00
83.00 67.00 36.00 325.00
74.00 91.00 92.00 532.00
79.00 65.00 43.00 338.00
31.00 93.00 92.00 493.00
24.00 96.00 65.00 411.00
95.00 73.00 83.00 490.00
47.00 91.00 86.00 487.00
90.00 99.00 96.00 576.00
40.00 46.00 78.00 366.00
85.00 51.00 88.00 451.00
47.00 66.00 95.00 464.00
59.00 95.00 90.00 519.00
58.00 65.00 34.00 290.00
66.00 52.00 87.00 431.00
100.00 23.00 59.00 323.00
56.00 64.00 83.00 433.00
71.00 20.00 65.00 306.00
48.00 89.00 90.00 496.00
30.00 41.00 36.00 220.00
29.00 95.00 61.00 402.00
64.00 45.00 84.00 406.00
41.00 76.00 57.00 364.00
94.00 87.00 79.00 505.00
86.00 73.00 63.00 421.00
24.00 73.00 98.00 464.00
74.00 43.00 26.00 238.00
46.00 30.00 78.00 340.00
60.00 24.00 72.00 324.00
88.00 79.00 56.00 414.00
84.00 77.00 50.00 388.00
38.00 46.00 53.00 289.00
30.00 31.00 71.00 305.00
98.00 53.00 82.00 450.00
85.00 21.00 53.00 286.00
69.00 43.00 55.00 320.00
21.00 63.00 46.00 285.00
37.00 71.00 94.00 461.00
62.00 72.00 58.00 380.00
39.00 71.00 51.00 334.00
55.00 99.00 26.00 331.00
55.00 95.00 32.00 341.00
98.00 73.00 65.00 439.00
41.00 95.00 62.00 417.00
37.00 56.00 93.00 428.00
25.00 42.00 36.00 217.00
89.00 90.00 82.00 515.00
50.00 25.00 22.00 166.00
91.00 54.00 51.00 352.00
65.00 34.00 28.00 217.00
92.00 40.00 78.00 406.00
29.00 86.00 91.00 474.00
94.00 47.00 56.00 356.00
25.00 36.00 28.00 181.00
77.00 95.00 95.00 552.00
65.00 88.00 97.00 532.00
38.00 45.00 77.00 359.00
43.00 47.00 77.00 368.00
57.00 56.00 38.00 283.00
70.00 31.00 26.00 210.00
21.00 36.00 41.00 216.00
83.00 66.00 35.00 320.00
69.00 49.00 63.00 356.00
94.00 90.00 60.00 454.00
74.00 83.00 69.00 447.00
96.00 100.00 40.00 416.00
55.00 38.00 55.00 296.00
48.00 80.00 21.00 271.00
34.00 25.00 99.00 381.00
88.00 30.00 88.00 412.00
90.00 69.00 66.00 426.00
33.00 63.00 70.00 369.00
97.00 44.00 40.00 305.00
97.00 94.00 86.00 543.00
94.00 79.00 35.00 357.00
21.00 67.00 83.00 404.00
73.00 68.00 76.00 437.00
60.00 62.00 92.00 460.00
90.00 42.00 49.00 321.00
39.00 63.00 61.00 348.00
75.00 73.00 71.00 434.00
38.00 59.00 49.00 303.00
80.00 47.00 60.00 354.00
76.00 69.00 99.00 511.00
53.00 40.00 67.00 334.00
99.00 82.00 57.00 434.00
89.00 75.00 24.00 311.00
60.00 69.00 76.00 426.00
84.00 61.00 98.00 500.00
98.00 28.00 67.00 355.00
39.00 92.00 36.00 331.00
26.00 26.00 70.00 288.00
66.00 91.00 37.00 359.00
68.00 37.00 80.00 382.00
79.00 93.00 36.00 373.00
72.00 22.00 49.00 263.00
98.00 46.00 94.00 472.00
48.00 37.00 42.00 248.00
58.00 25.00 68.00 312.00
45.00 23.00 71.00 304.00
61.00 50.00 88.00 425.00
64.00 70.00 91.00 477.00
28.00 92.00 33.00 311.00
32.00 21.00 29.00 161.00
77.00 98.00 82.00 519.00
38.00 74.00 97.00 477.00
78.00 42.00 42.00 288.00
98.00 30.00 49.00 305.00
77.00 32.00 67.00 342.00
68.00 98.00 94.00 546.00
37.00 73.00 98.00 477.00
84.00 83.00 47.00 391.00
97.00 73.00 93.00 522.00
98.00 52.00 62.00 388.00
72.00 91.00 25.00 329.00
27.00 20.00 57.00 238.00
31.00 21.00 87.00 334.00
48.00 42.00 98.00 426.00
91.00 70.00 38.00 345.00
82.00 91.00 60.00 444.00
70.00 37.00 99.00 441.00
62.00 86.00 47.00 375.00
96.00 79.00 60.00 434.00
46.00 91.00 98.00 522.00
84.00 97.00 68.00 482.00
48.00 98.00 41.00 367.00
60.00 83.00 38.00 340.00
54.00 44.00 59.00 319.00
31.00 20.00 86.00 329.00
51.00 85.00 96.00 509.00
35.00 20.00 63.00 264.00
22.00 75.00 96.00 460.00
63.00 75.00 37.00 324.00
58.00 87.00 86.00 490.00
26.00 43.00 94.00 394.00
52.00 71.00 91.00 467.00
87.00 44.00 67.00 376.00
36.00 73.00 77.00 413.00
62.00 69.00 46.00 338.00
52.00 88.00 83.00 477.00
46.00 90.00 20.00 286.00
70.00 40.00 38.00 264.00
65.00 94.00 67.00 454.00
88.00 96.00 28.00 364.00
61.00 37.00 56.00 303.00
59.00 81.00 89.00 488.00
83.00 81.00 48.00 389.00
66.00 48.00 21.00 225.00
47.00 37.00 59.00 298.00
95.00 81.00 23.00 326.00
58.00 22.00 56.00 270.00
75.00 33.00 61.00 324.00
84.00 71.00 99.00 523.00
65.00 33.00 58.00 305.00
38.00 22.00 36.00 190.00
21.00 54.00 43.00 258.00
84.00 84.00 100.00 552.00
77.00 71.00 84.00 471.00
98.00 73.00 40.00 364.00
78.00 59.00 20.00 256.00
75.00 50.00 84.00 427.00
100.00 94.00 96.00 576.00
64.00 21.00 73.00 325.00
28.00 27.00 35.00 187.00
24.00 86.00 69.00 403.00
29.00 81.00 77.00 422.00
80.00 59.00 80.00 438.00
68.00 100.00 38.00 382.00
64.00 86.00 88.00 500.00
84.00 29.00 35.00 247.00
79.00 43.00 43.00 294.00
86.00 91.00 39.00 385.00
64.00 83.00 28.00 314.00
55.00 52.00 81.00 402.00
80.00 99.00 51.00 431.00
69.00 71.00 80.00 451.00
51.00 85.00 46.00 359.00
26.00 59.00 21.00 207.00
48.00 36.00 94.00 402.00
53.00 92.00 30.00 327.00
25.00 81.00 31.00 280.00
48.00 49.00 51.00 299.00
81.00 49.00 49.00 326.00
27.00 40.00 53.00 266.00
57.00 83.00 54.00 385.00
29.00 41.00 43.00 240.00
89.00 57.00 56.00 371.00
58.00 57.00 20.00 232.00
69.00 55.00 86.00 437.00
20.00 57.00 61.00 317.00
64.00 33.00 51.00 283.00
30.00 80.00 66.00 388.00
70.00 86.00 97.00 533.00
24.00 34.00 69.00 299.00
70.00 30.00 37.00 241.00
94.00 77.00 74.00 470.00
70.00 100.00 65.00 465.00
84.00 52.00 52.00 344.00
93.00 77.00 84.00 499.00
90.00 34.00 87.00 419.00
74.00 29.00 40.00 252.00
29.00 43.00 49.00 262.00
33.00 42.00 68.00 321.00
38.00 72.00 54.00 344.00
49.00 92.00 33.00 332.00
43.00 31.00 28.00 189.00
81.00 41.00 87.00 424.00
48.00 42.00 65.00 327.00
92.00 46.00 58.00 358.00
29.00 84.00 94.00 479.00
37.00 63.00 28.00 247.00
44.00 72.00 68.00 392.00
29.00 51.00 31.00 224.00
27.00 94.00 89.00 482.00
38.00 47.00 29.00 219.00
85.00 86.00 94.00 539.00
25.00 66.00 34.00 259.00
67.00 88.00 51.00 396.00
30.00 92.00 51.00 367.00
20.00 46.00 37.00 223.00
91.00 82.00 69.00 462.00
57.00 54.00 40.00 285.00
61.00 42.00 61.00 328.00
27.00 68.00 20.00 223.00
28.00 92.00 29.00 299.00
53.00 45.00 30.00 233.00
20.00 43.00 50.00 256.00
83.00 31.00 31.00 238.00
20.00 27.00 34.00 176.00
55.00 76.00 45.00 342.00
28.00 58.00 68.00 348.00
85.00 73.00 57.00 402.00
46.00 45.00 84.00 388.00
65.00 44.00 39.00 270.00
50.00 58.00 43.00 295.00
50.00 94.00 37.00 349.00
40.00 50.00 69.00 347.00
45.00 30.00 97.00 396.00
87.00 100.00 74.00 509.00
100.00 33.00 67.00 367.00
35.00 78.00 51.00 344.00
